#GO:0051051
#GO:0048511
#GO:0044848
#GO:0098743
#GO:1904950
#GO:0098754
#GO:0001906
#GO:1903828
#GO:1900047
#GO:0043433
#GO:2000242
#GO:0032845
#GO:0045926
#GO:0043901
#GO:0043473
#GO:0034260
#GO:0002683
#GO:0099531
#GO:0040013
id	fc	signif
FPGT	-0.0445	false
TPP1	0.5749	false
GNB5	2.2297	true
TCERG1	3.2714	false
NDC80	-1.7947	false
KIF3C	-3.3444	false
NRP1	2.7746	true
TNPO2	0.8746	false
TNFSF11	-3.1925	false
APOL1	-4.1017	true
HS3ST1	1.6088	false
MSTN	4.3826	true
UNC13B	-1.9764	true
SH2D1B	-0.1614	false
TNFRSF10C	1.6656	false
POLR3A	-2.1021	false
TAAR5	-1.4700	false
MRAS	0.8404	false
CPLX1	0.4079	false
PHOX2A	-1.7523	false
CAPN9	-1.5026	false
TSPAN4	0.5078	false
PSMA7	-0.5098	false
RASGRF2	2.7980	false
SCAMP3	-1.0069	false
PPEF1	-0.3253	false
PPEF2	-0.3293	false
PHYH	2.9642	false
TNFRSF13B	3.5226	true
OPLAH	-0.5296	false
FFAR1	0.7603	false
FFAR3	-1.7349	false
AIM2	2.9814	true
SLC30A4	0.0611	false
BACH1	0.0957	false
BCKDK	2.0832	false
IFIT3	-1.2136	false
MGST3	4.6090	true
GEMIN2	-0.0196	false
IRF6	0.7117	false
KLF11	-0.1362	false
WNT9A	0.2016	false
WNT9B	2.1244	false
TAX1BP3	-3.2964	true
GIPC1	0.7721	false
LIN7A	-4.0232	true
PCDH17	-0.1715	false
IKBKB	-0.4464	false
RGS13	-3.7187	false
RGS12	1.0318	false
TIMM23	1.2613	false
FSCN2	0.4415	false
HAT1	-2.1874	false
NCR3	3.9489	true
UBE2L6	1.2240	false
CASK	3.7220	true
PLD2	-1.6002	false
EREG	1.1535	true
TFEC	1.1360	false
UQCRQ	0.7910	false
MYL12B	-1.0079	false
UQCR11	0.5137	false
CASQ2	-1.0407	true
LECT2	1.7673	false
HGS	-1.1219	false
AURKA	-3.4640	true
RAB29	4.1739	true
CLGN	-1.0879	false
DSCR3	-1.9628	false
PPP1R12A	0.5394	false
SLC27A2	-2.2616	false
GAK	-0.7362	false
AZIN1	0.0743	false
ZNF263	1.0157	false
HNRNPDL	-1.0432	false
XPO1	-0.5932	false
BTAF1	-0.1645	false
ATP2A1	0.6083	false
PIP5K1B	-0.3659	false
PPP1R2P9	2.0048	false
SYN3	3.0906	true
ARHGEF10	-0.4421	false
ZNF646	2.1347	false
PDZD2	1.4311	false
SPTBN2	0.5285	false
MAST4	0.3524	false
SEC16A	-0.3863	false
PLXNB2	-0.0298	false
AREL1	-1.3907	false
RIMBP2	1.0425	false
KHNYN	-0.9063	false
TECPR2	0.4750	false
SEMA3E	-2.5537	true
U2SURP	0.1799	false
SETD1A	1.4279	false
KDM6B	-1.7374	false
PER2	2.2937	false
SYNJ2	-0.3635	false
ZBTB39	1.3469	false
SYNM	-1.0634	false
ZBTB5	-0.2129	false
KIF3B	0.0416	false
PFAS	-2.3056	false
MCF2L	3.0060	false
NACAD	-1.1893	false
ADAMTS3	-1.4662	false
DCLK1	-2.3247	true
CEP290	1.5409	false
SNPH	4.7015	true
ANKRD28	0.0366	false
ARHGEF11	-0.9182	false
ZNF536	0.9961	false
KIAA0391	0.8505	false
SMAD7	2.3043	true
CHUK	-1.7557	false
LSM1	-0.7616	false
FYB	1.2591	false
NPC1	0.9148	false
TBX3	2.7503	false
AGPAT2	1.9584	false
DEGS1	1.9128	false
ANGPT2	-1.1507	false
SCAMP1	-0.5372	false
SCAMP2	1.2148	false
NPFF	1.7629	true
KPNA5	-1.0024	false
ARPC1B	-2.0944	false
ARPC2	2.2157	false
ARPC3	1.2862	false
MUSK	0.9267	false
MDM4	0.3551	false
BET1	1.6684	false
ZBTB7B	0.0070	false
POLR1C	0.2143	false
PLSCR1	2.2591	true
TRIM24	0.1875	false
LDLRAD4	0.7542	false
AXIN1	1.1249	false
PSPHP1	0.4968	false
PGRMC2	-0.6157	false
T	1.1090	false
CETN3	-3.1941	false
CTDSPL	1.8440	false
VILL	2.1690	false
EPHB6	1.4248	false
SMAD9	0.6717	false
ADAMDEC1	-0.6760	false
UBD	-2.2575	false
ZBTB22	3.1935	false
RGL2	-1.0521	false
PFDN6	-0.2393	false
WDR46	0.4707	false
GSTA4	1.0190	false
GPR182	-2.1303	false
INE1	-0.6901	false
NKRF	-1.1577	false
GNPAT	1.0787	false
KMO	-0.0707	false
LAMA5	2.2549	false
MATN3	-0.8823	false
CASC3	1.6886	false
MRPS12	2.1509	false
NDUFA1	0.5137	false
VGF	-4.8437	true
LEPROT	-2.9555	true
SLC22A2	-2.7286	true
SLC22A1	0.9191	false
CLIC2	-5.8221	true
ACOX3	1.0290	false
FAM127A	0.2371	false
RER1	2.6672	false
NPHP1	0.5155	false
SURF4	-1.0019	false
DEFB4A	1.4635	false
MAPK13	-1.5251	false
ATXN7	0.3564	false
SHOX	2.2138	false
SPTLC1	-1.1561	false
SPTLC2	-2.1508	false
TCAP	-0.2213	false
FANCG	-2.1811	false
OGT	-0.5282	true
ALOX15B	1.4289	true
PPM1D	-1.0102	false
GRM6	-0.7050	false
SIVA1	1.5770	false
PMM2	1.0221	false
RAD51B	-2.3600	true
POLR3G	-1.4284	false
CTAGE5	-0.8733	false
TM9SF1	-0.4032	false
INPP4B	-1.1243	false
CHAD	-0.5455	false
ATP6V0E1	0.1706	false
MID1	-0.5184	false
HMGB3	1.8674	false
TP73	2.1385	true
FOXN1	1.3374	false
GPR37	0.4211	false
PPM1G	-2.1149	false
INPPL1	2.8743	false
FANCA	1.3425	false
SOX12	-2.0367	false
EIF3D	1.1005	false
EIF3H	0.2756	false
SLC16A4	1.7089	false
SLC16A5	-0.3245	false
HDAC3	2.5587	true
NVL	-1.5769	false
BCAT2	-0.7426	false
SIGLEC5	1.1457	false
YY2	-0.6624	false
BIRC5	-0.4016	false
TMPRSS2	0.6575	false
NCAM2	-1.3240	false
IPO8	0.4080	false
GRIN2D	0.6241	false
STX7	0.8262	false
SLC16A6	-0.5639	false
TOX3	0.3425	false
FOXP2	-0.9269	false
TNRC18	-0.4651	false
SLC16A3	0.2543	false
PIN1P1	1.1960	false
SLC31A1	-0.1002	false
SLC31A2	-1.9500	false
ABCC3	-1.4555	false
ABCC4	1.9295	false
ABCC5	0.9939	false
MPPED1	3.2654	false
CCL25	-5.6410	true
CD3EAP	1.5691	false
NBR2	0.4598	false
TLR3	2.6901	true
MSH4	3.1302	true
P4HA2	2.2651	false
ST8SIA5	0.7492	false
CCL16	0.5952	false
TEX28	0.3552	false
CAPN5	-0.1213	false
GYG2	-0.1680	false
RGS16	1.4166	false
PLA2G10	3.9571	false
YKT6	-0.4537	false
GSC2	-0.9047	false
INSIG1	-0.1909	false
NUPL2	-0.8079	false
ARPC5	-0.1512	false
POLR2D	-0.9027	false
CLOCK	-2.6592	false
CFLAR	0.0321	false
FGF10	0.8400	false
NKX2-8	1.2402	false
DDX3Y	0.3782	false
SOCS1	-1.0681	false
MAFG	0.3973	false
OGG1	0.2529	false
CYP27B1	2.6628	true
GPR42	-0.7623	false
PDPK1	2.5080	true
TAPBP	0.4129	false
PER1	-4.2429	true
ZSCAN9	-1.8423	false
RS1	1.4337	false
RGS5	-2.0075	false
FABP7	1.3756	false
RNF113A	0.1316	false
P2RX6	0.5872	false
KDM6A	0.5872	false
CLDN3	-0.1948	false
FFAR2	2.5917	false
MEFV	-0.1991	false
KCNN4	1.1579	false
DHX15	0.6655	false
SGSM2	-0.6438	false
RNMT	-0.0170	false
ASAP2	1.4335	false
TET3	0.4456	false
FLRT2	2.1325	false
TTI1	-0.4397	false
PLXNB1	0.2933	false
RRP8	-1.0184	false
PJA2	-2.1286	false
SIPA1L1	1.8322	false
ZBTB24	-0.2282	false
CYB5B	-2.2439	false
PRPF4	-0.8717	false
ST8SIA3	0.7227	false
CYP26A1	0.5953	false
PHGDH	-0.1481	false
NDUFS4	-2.0531	false
ARHGAP6	-1.2647	false
ADAM12	-0.9092	false
CRX	2.3542	true
IRAK2	-2.2775	true
PHF1	-0.3405	false
MLNR	1.1516	false
GPR39	0.8405	false
MSH5	-3.0785	true
SEPT4	1.0855	false
DYNC1LI2	-0.4986	false
KLK10	-0.3450	false
PSMD3	-1.0310	false
SLC7A4	1.9983	false
HOXC11	-0.1195	false
RBFOX2	-0.0328	false
PAPSS1	-0.3666	false
SIAH2	-0.0689	false
ZNHIT1	-1.1751	false
ZW10	1.8756	false
PRODH	0.0556	false
SPINT1	-1.0916	false
TREH	-2.5601	false
EFS	0.9092	false
MAP3K13	-3.2661	false
B4GALT5	0.8757	false
SART1	2.0577	false
SPINT2	3.2185	true
GPAA1	0.1735	false
DAPK3	-1.1734	false
TGFB1I1	0.8252	false
SRGAP3	-1.5679	true
ZNF264	-3.3991	false
ZBTB43	-0.0556	false
AP5Z1	0.8585	false
LRRTM2	-4.4076	true
HSPA12A	-2.6040	false
CCP110	1.6003	false
SEC14L5	-1.4705	false
ADCY6	1.5489	false
ARHGEF9	0.8913	false
ZSCAN12	0.8840	false
CTIF	0.7624	false
MTSS1	-0.8374	false
ATMIN	-1.1849	false
PPIP5K2	-1.7106	false
AQP9	1.0998	false
PAX4	4.7552	true
MAP3K7	1.5076	false
FGF16	-0.9842	false
DHH	0.1872	false
EEF1E1	-3.2332	false
ZNF208	-1.2540	false
MSI1	-0.6790	false
RIPK2	-1.0806	false
ZNF749	1.0567	false
HOXA2	0.4605	false
HOXA3	-1.7913	false
RASA4	3.3118	false
WDR62	-0.1119	false
HNRNPR	-3.0170	true
PRPF3	0.0280	false
TXNL1	4.1011	true
COCH	-0.4328	false
ERI3	1.4271	false
THAP12	-1.3914	false
ANP32C	0.2716	false
GRID2	2.0429	false
SYNJ1	3.7205	true
FIBP	0.3133	false
EIF4G3	1.7215	false
TBX1	0.6114	false
CBFA2T2	1.3906	false
PPIH	-0.2930	false
KCNAB3	-0.8549	false
MGAM	-0.1623	false
MBTPS2	-0.0003	false
SUV39H1	4.0597	true
HTRA2	-0.4609	false
KLF4	3.1087	true
OIP5	0.5195	false
AKR7A2	-0.6027	false
PROM1	0.2527	false
EPB41L2	-3.1992	false
TGOLN2	-1.2785	false
CACNA1G	-0.3410	false
RAD51C	1.9994	true
LAMTOR5	-0.4591	false
B4GAT1	0.2650	false
ADAM20	2.0684	false
TNFSF12	-0.2886	false
SLC26A4	0.5630	false
MED7	-1.3370	false
WIPF1	-0.6472	false
ATP8B1	0.4492	false
BCL2L11	5.0221	true
FOXO3	2.8670	true
KCNQ3	-0.1867	false
KCNQ2	-0.8304	false
CHST10	0.1793	false
SMAD6	0.8243	false
XRCC3	-2.2080	true
XRCC2	-1.9523	true
TGM5	0.9769	false
GNRH2	-0.0087	false
SGCE	0.0561	false
TNFSF14	2.8953	true
FRS3	0.0792	false
LAT	1.1300	false
RGS14	-0.6090	false
RNF13	1.1101	false
CA12	-1.2935	false
AKAP10	0.1419	false
SYT7	-1.3153	true
DENR	1.5527	false
PSTPIP1	1.1443	false
XPOT	-0.0224	false
HR	0.2969	false
SPRY2	-0.7967	false
DNPH1	2.0128	false
DCX	-1.2108	false
GALR2	-1.3401	false
SPRY1	-2.0225	true
SPRY3	1.4825	false
HCRT	-2.1629	true
HCRTR1	2.4247	true
HCRTR2	-1.5388	true
TIMM44	-1.4685	false
TRAPPC3	2.6065	false
SNAI2	3.5489	true
CHMP2A	0.0722	false
FOXS1	4.2855	true
NCK2	-1.8512	false
TSPAN6	1.9689	true
PLRG1	0.0904	false
PRC1	2.5648	false
RGS10	-0.1826	false
ZNF207	-1.1620	false
NDUFB5	0.3536	false
NDUFB3	1.7731	false
NDUFC1	-0.1883	false
NDUFA2	-0.0109	false
LDB2	2.1442	false
TCF21	-0.0079	false
ASNA1	1.2836	false
BUB1	0.5331	false
BUB3	-1.5487	false
PLPP2	-1.4039	false
PI15	1.8122	false
SIGLEC6	2.3723	false
SULT1B1	0.4608	false
ACTN4	-0.4275	false
GSTZ1	-0.1784	false
WBSCR22	0.0603	false
TLX3	-1.4825	false
TRIAP1	-0.4528	false
GATC	0.0427	false
HTATSF1	1.7978	false
KDELR3	-0.9932	false
TRAF3IP2	1.3227	false
ITM2A	1.6751	false
CYTH3	-0.8452	false
PRKAB2	1.6676	false
CHP2	-0.6661	false
AP1G1	-1.4136	false
OR1F1	-0.7752	false
STX6	-0.2017	false
SYNGR1	2.1411	false
SYNGR3	0.9445	false
TLX2	1.0244	false
SGTA	1.0490	false
LIAS	0.0522	false
ENSA	-0.7183	false
SLC25A20	2.0361	false
NARS	-1.9113	false
DYRK3	0.4974	false
SPOP	3.2372	true
MYO1B	-0.3385	false
SSNA1	1.1558	false
SLC25A17	0.3689	false
NUDT21	-0.4839	false
DUX1	3.8218	false
LANCL1	-0.7017	false
STRN	0.9240	false
RRP9	-1.7518	false
SCO2	-2.3675	false
HYAL3	2.8642	false
C21orf2	3.6977	false
AKAP8	-0.4311	false
B3GALT2	-0.7957	false
SLC37A4	-3.9393	false
ANGPTL7	-0.7367	false
ZBTB14	-2.1254	false
ZNF73	0.5470	false
IDH3B	0.3899	false
NRDC	0.6953	false
CALU	-1.0660	false
EDIL3	-1.5186	false
ATP9B	-1.0982	false
AHCYL1	0.1382	false
CD5L	0.4724	false
SLC28A2	-0.3118	false
OR2T1	-1.2451	false
CREB3	-0.9304	false
XPNPEP2	0.8214	false
KIF1C	-2.7221	false
TLL1	-0.6807	false
PRICKLE3	-1.2071	false
GAS2	0.6654	false
KLRC4	0.0633	false
EXTL3	-3.8145	false
ORC5	0.7726	false
TYROBP	-0.8215	false
VEGFD	-1.1522	false
CHST1	-4.4322	false
AIRE	-0.1701	false
NDUFS5	1.7459	false
EFNA2	0.6000	false
PDE6D	-0.1705	false
CXCL13	-4.6876	true
ORC4	0.6242	false
PRKY	2.5779	false
PEX1	-2.5655	false
MFSD11	0.0268	false
RAD21	0.3035	false
AKR1B10	-0.7927	false
TIMM8A	0.6138	false
SSX4	0.1825	false
SSX5	-1.7173	false
KALRN	-3.2130	true
DHX16	-2.5218	false
SSSCA1	1.1269	false
GMFG	0.1865	false
TMPRSS11D	3.7353	false
PPP1R12B	-1.2785	false
BNIP3L	0.7357	false
SH3BP5	0.1956	false
PLIN1	0.8194	false
ADGRB2	-2.3875	false
ADGRB3	1.3149	false
HS6ST1	0.1353	false
MED14	0.6872	false
PCDH7	-1.2212	false
SOX15	1.0134	false
PRPSAP2	-1.5811	false
FGF17	-0.6827	false
KLK8	-1.6426	false
PARK2	-3.9399	true
GNG7	0.6806	false
SMARCA5	-0.3904	false
ADCY3	2.1992	false
SPAG9	-1.1390	false
SUSD5	-1.4004	false
ZNF292	0.8372	false
KIF5C	-1.2785	false
ST18	-0.9799	false
NUAK1	-0.5109	false
URB1	1.7077	false
ZNF862	-1.3408	false
MGRN1	-0.2684	false
SIPA1L3	3.8822	false
ZFC3H1	-0.5674	false
LCMT2	-1.5722	false
TRAK2	-1.6724	false
ZNF500	-0.8169	false
AQR	0.1731	false
MAST3	1.0929	false
ATP10A	2.2095	false
OPA1	1.2461	false
ZEB2	-2.9335	true
MCM3AP	1.8011	false
PCDHGA12	0.9316	false
PIP5K1C	-1.9039	false
KIF1B	-0.6221	false
MARCH6	0.7146	false
KDM1A	-1.5771	true
TBC1D4	-3.3327	true
ECE2	1.3395	false
PHLPP1	-1.4055	true
TBC1D12	0.1627	false
FZD6	1.7246	true
NUPR1	-2.7663	false
CACNG3	-1.9490	false
NME2P1	-1.1521	false
HBP1	0.7007	false
GDF9	-1.6478	false
GRIN3B	-1.2945	false
NOBOX	0.0628	false
COX7A2P2	0.2687	false
OR10H2	0.9447	false
OR10H3	1.9006	false
OR7C2	-1.9503	false
ONECUT3	0.2147	false
ATP8B3	-1.9075	false
FADS1	0.0677	false
OR1I1	0.9665	false
PPL	0.9462	false
DFNA5	0.7270	false
EVI5	-0.6320	false
LY75	-2.3417	false
NRP2	-4.1773	false
DSCAM	0.4201	false
MAN1A2	-1.0900	false
BRINP1	2.3479	false
DLX3	0.7841	false
ZIC3	0.0604	false
PLXNC1	-0.8549	false
MPZL2	-1.0422	false
ACSL4	-1.4985	false
SNX3	4.5868	true
CUBN	-0.6536	false
DOK2	-0.6977	false
STX10	1.9339	false
NPHS1	-1.2086	false
MGEA5	-1.3968	false
ADCY9	-2.5541	false
SORBS3	0.9514	false
SYNCRIP	-1.0210	false
TPST1	-0.0286	false
CDC40	0.8518	false
B4GALT3	-0.0291	false
B4GALT4	0.0035	false
EIF4EBP3	1.3853	false
RANBP6	-0.7300	false
CREBL2	-1.4230	false
TDRD6	2.4363	false
NEMF	0.8333	false
PSPN	-0.7407	false
CIDEA	-1.6112	true
GMDS	-0.3559	false
FOXD2	0.1871	false
NMT2	0.5423	false
CCNT1	-1.0823	false
GREM1	-2.8767	true
BUB1B	1.2475	false
PLOD3	0.3951	false
EIF4E2	0.0795	false
SPINK4	1.2528	false
CCNT2	-0.3861	false
TLR5	-1.2341	false
TLR2	-3.0492	false
GFRA3	0.0334	false
DIAPH1	-3.3046	true
SEP15	2.3531	false
TSPAN1	-1.7587	false
TSPAN2	-1.0019	false
TSPAN3	-0.9662	false
SNAP91	-0.2534	false
EXOC3	-0.5260	false
UGT1A9	0.8994	false
PDE8A	-2.5524	false
KLHL41	1.4513	false
LMX1B	1.1186	false
PLIN3	-2.1056	false
FCMR	2.5119	false
SLC16A7	-0.9332	false
RAD1	-1.4637	false
REV3L	0.7595	false
JAK2	0.8691	false
MAFK	-0.4138	false
CST8	0.5273	false
PRMT3	-1.4862	false
MSC	-2.5065	false
PEX10	1.0234	false
KPNA6	2.1248	false
SRPX2	2.5670	false
UGDH	-0.4372	false
TPST2	-0.7309	false
ABCC9	1.5316	false
LPXN	5.0665	true
CTNND1	1.9039	false
SLC24A1	-4.3390	false
ICMT	1.3353	false
CDC14B	0.3781	false
PLA2G6	-0.8008	false
EIF1B	-2.3946	false
HCN1	-0.9434	false
SNX2	0.9035	false
GALR3	1.1140	false
CYTIP	0.0363	false
HPGDS	3.8387	true
DPM1	0.6259	false
USO1	2.4007	false
ZNF354A	-1.1069	false
FMO6P	-2.7800	false
SLC19A2	-1.0659	false
MRPS14	1.6769	false
TOM1	-0.6736	false
TBX19	2.2840	false
PRAMEF10	-1.1123	false
PRAMEF4	-0.3009	false
PRAMEF2	-1.4115	false
PRAMEF11	1.7504	false
HIST1H2BK	-1.0613	false
PFKFB2	1.9936	false
CCDC22	-1.9050	true
PQBP1	-0.7002	false
PAGE4	-0.5984	false
TIMM17B	1.0108	false
PRAF2	-1.9252	false
DKC1	1.4492	false
CACNA1F	-1.0610	false
EIF5B	-0.8317	false
ZG16	-0.3248	false
TRIM13	2.7885	true
GAS7	3.0801	false
EDF1	-1.3398	false
KIN	-0.5886	false
DIAPH2	-0.6461	false
SH2D1A	-2.7628	true
MMP20	-1.2309	false
GPR37L1	-1.3172	false
DNAJA2	-0.0137	false
BRD4	1.2908	false
CUTA	1.2663	false
OPHN1	2.7100	false
RAMP1	0.8756	false
RAMP2	-0.0003	false
RAMP3	-0.5924	false
SHOX2	-1.2552	false
SMPD2	1.3770	false
TBL1X	0.3764	false
B4GALT2	-0.9125	false
CTSV	-2.5298	false
HUS1	-0.9137	false
PFDN1	-0.4559	false
PPP1R11	0.9559	false
KCNJ13	-0.5303	false
RNASEH1	-0.9089	false
CTNS	1.7767	false
NBN	2.9759	true
NOL3	2.1852	true
KERA	3.1395	false
SCN2B	0.8468	false
RNGTT	1.2964	false
FCGR3B	0.3423	false
LILRA1	1.5795	false
LILRB3	3.2465	true
LILRB5	-2.1889	false
ABCB7	2.3356	false
MITF	2.4073	true
HSF2BP	-2.5925	false
KIF21B	0.0362	false
PLCH2	-0.7492	false
SRGAP2	-0.3558	false
PLXNA2	-0.6949	false
NOS1AP	2.0437	false
IGSF3	-0.1886	false
SDC3	-0.2321	false
DNAJC6	-0.6633	false
FAM20B	0.1851	false
DENND4B	-0.2160	false
FKTN	-0.1146	false
LRP3	-1.3986	false
ADAM23	1.4626	false
ADAM11	0.7138	false
CBFA2T3	-0.3916	false
WDR1	1.5573	false
FZD7	1.5371	false
SLIT1	0.3120	false
SLIT3	1.7436	true
MEGF6	0.6460	false
LRP4	1.0861	false
AOC2	-1.6997	false
ATP9A	-1.3312	false
LDB3	-2.5184	false
N4BP1	0.0081	false
ROCK2	-4.2557	true
CLASP2	1.4761	false
ZNF623	3.3826	false
PTCD1	-2.7228	false
COBL	-1.4727	false
ASTN2	4.7069	true
CPNE3	1.6888	false
ZBED4	0.0796	false
DEPDC5	-1.0759	false
ATG13	1.5618	false
ICOSLG	-1.8188	false
PPFIA3	3.5452	true
HIP1R	1.8564	false
OBSL1	-0.7319	false
RNF40	2.6348	false
PHF2	-0.2025	false
ZC3H11A	-1.6293	false
CLUH	2.2639	false
RAB11FIP3	-5.0718	true
CAND2	0.0127	false
TSC22D2	0.9674	false
SOCS5	-2.4200	true
NPHP4	-1.7609	false
KDM4A	0.2860	false
DNAJC13	0.2661	false
PHACTR2	-0.5661	false
ADAMTS4	1.7800	false
CNOT3	-0.4289	false
SS18L1	-0.1299	false
ANKRD17	0.0287	false
SIN3B	-0.8561	false
ATP2C2	-1.0221	false
DNAJB6	-1.2321	false
XYLB	0.4477	false
PEX11A	1.3632	false
LRP5	0.1378	false
TMEM127	-2.6000	false
COQ9	-0.3521	false
GGCT	1.2385	false
NDUFS7	-1.1310	false
SMIM24	1.7351	false
ZNF780A	2.1107	false
GADD45B	-0.8328	false
RTN2	-2.0710	false
NDUFS2	0.5397	false
CDH16	-1.9215	false
UGT2B11	2.6949	false
GLRA3	0.8425	false
ZPR1	2.2210	false
USP12	1.1837	false
DUSP11	1.9729	false
GBAS	1.4927	false
LRRN2	-0.2644	false
SEMA7A	-2.8130	true
HMMR	-0.1270	false
TBX10	-0.0551	false
PPFIA2	-1.5682	false
PPFIA4	3.3325	true
CILP	-0.6832	false
PDCD6	-2.0759	false
ALOX12B	0.5456	false
GUCY1B2	1.5072	false
FKBP6	0.6056	false
ZNF253	1.0431	false
TBCA	2.1600	false
ATP6V1G1	1.0484	false
VPS4B	-3.7665	true
MPDU1	-1.7303	false
ENTPD6	0.2461	false
ENTPD3	-0.7989	false
ENTPD5	-1.3793	false
PROP1	-0.4663	false
ZNF217	-1.1291	false
PITX3	0.3474	false
PTP4A3	0.9545	false
AVIL	0.3917	false
H2AFY	-3.0459	true
SH3BGRL	0.8800	false
FLNB	-0.7629	false
ZNF737	1.9026	false
NCOR1	3.0520	true
VAMP4	2.1858	false
NDUFS6	3.2348	false
PEX14	-2.2965	true
TRIM3	-1.5409	false
ULK1	-2.0044	false
TULP3	2.7356	false
SLC43A1	-0.8048	false
GPR32	1.3695	false
CS	-1.7152	false
MRPL33	1.0845	false
SEC22B	1.7942	false
DEAF1	-0.9176	false
PRPF40A	-0.1907	false
HYPM	-0.7517	false
TACC1	-1.6664	false
NME6	-1.1903	false
POLQ	-1.5843	false
CDC45	2.1803	false
GIGYF1	2.2622	false
MOSPD3	-1.2718	false
FBXO24	-2.1292	false
LRCH4	-1.4039	false
MTX2	1.5133	false
VPS26A	-2.1070	false
ZNF254	-1.1632	false
NDUFB1	-0.3792	false
PMPCB	0.7026	false
TECTA	-1.6827	false
MAF	1.4588	false
USH2A	1.9156	false
SAP30	-2.5118	false
MED24	-0.9456	false
KATNA1	1.2601	false
RDH16	0.9877	false
PAGE1	-0.3429	false
ERN1	2.1281	false
E2F6	0.4243	false
CRLF1	-0.5361	false
ZNF324	0.8993	false
NR1I2	1.2833	false
LGR5	-0.8316	false
FRAT2	2.7541	false
PSIP1	0.8321	false
ERLIN1	1.9129	false
TADA2A	-2.0617	false
GPC4	-0.6436	false
NDUFS3	3.7270	true
SRSF10	1.9068	false
GMNN	-0.2107	false
CLN5	-0.7036	false
HSBP1	-2.6083	false
CLDN11	2.6213	false
TNFRSF21	0.0468	false
ECI2	0.8266	false
KHDRBS3	0.2123	false
TADA3	0.1577	false
TAF5L	0.0424	false
EED	-0.4246	false
BANF1	0.1040	false
SF3B1	-0.9387	false
CSDE1	1.7601	false
ZNF821	0.8406	false
DAB1	2.5003	false
WBP4	0.2928	false
SCGB2A1	-0.1518	false
STX11	4.5807	true
SKAP2	2.3225	false
JRK	0.4751	false
PRKRA	-0.8308	false
MTRF1	1.2879	false
CRCP	3.5704	false
ITGA10	-2.2480	false
LRP6	0.6004	false
RPS6KA5	1.6772	false
MED6	2.3021	false
MYCBP2	-1.1462	false
FOXH1	4.3160	true
PGLYRP1	3.0334	true
CLEC3A	0.8295	false
GCAT	2.7665	false
SPAG6	-0.9395	false
GCM2	2.5674	false
USP2	3.4096	true
NPM3	2.3199	false
LYPLA1	-2.5581	true
LEFTY1	-1.2374	false
ERAL1	2.0512	false
DEDD	-0.5498	false
PRDM1	3.2824	true
REM1	-1.9605	false
CREG1	1.1706	false
UPK3A	-0.6701	false
SERPINB7	1.2819	false
FCN3	-3.5498	true
CTAG2	-1.7035	false
SNRNP200	-0.3926	false
TRMU	-1.4824	false
TIPRL	3.0178	false
OFD1	-1.1331	false
TOM1L1	0.6720	false
RPS6KA4	0.4852	false
SURF6	2.2629	false
PPM1B	-4.1500	true
ADAP1	-1.3214	false
KRTAP5-8	3.3619	false
UTP20	-0.2951	false
NUP155	0.5330	false
RP2	0.7933	false
SCRG1	-2.4097	false
GJB3	-1.5043	false
GPX5	-3.0464	true
STK16	0.4276	false
CRTAP	1.3688	false
SLC25A12	2.6807	false
PIK3C2G	0.3659	false
SLC22A3	-0.1731	false
B3GALNT1	-1.2699	false
TRPA1	-1.3392	true
TCEA3	-1.0062	false
RAD51D	2.5741	true
PALM	-0.1872	false
RHBDL1	-0.3797	false
ATP6AP2	-2.0815	true
GRAP2	0.9413	false
RNASEH2A	-0.2793	false
CDC123	0.9036	false
UGT2B17	0.3172	false
ZMYND10	-0.5627	false
PPP1R15A	-2.0482	false
CAPN15	-0.5705	false
BCAR3	-1.9977	false
POP7	2.7888	false
RPP40	0.2138	false
ZNF189	2.3628	false
EIF3G	0.6199	false
EIF3J	0.8406	false
CBR3	-1.3547	false
LECT1	0.2517	false
SERPINI2	-0.5827	false
PSMD10	-2.2199	true
CIB2	-0.6422	false
KLF7	1.8838	false
UPK1B	1.7394	false
AP1G2	1.0294	false
ZMPSTE24	-0.3023	false
SC5D	1.2104	false
PPP1R37	-0.2733	false
TRAPPC6A	0.3074	false
CEACAM4	0.5736	false
IDH1	0.2525	false
GATB	2.9587	false
SCO1	-1.0195	false
CYP7B1	-0.1307	false
ATRN	0.7899	true
RBBP9	-0.0531	false
STAM2	0.3411	false
TNFSF13	0.5513	false
ALDH1L1	1.2835	false
TUSC2	-2.8003	true
SULT1C4	0.6727	false
GABBR2	-0.5509	false
MMP23A	-0.9417	false
RASSF9	-0.2531	false
DGAT1	-3.8376	false
SOAT2	0.6532	false
CCNK	-4.0941	true
DHRS3	-0.6976	false
DGKI	-3.0483	true
PAK3	-0.6882	false
ARL6IP5	5.1068	true
RGS9	-0.4259	false
SERF1A	1.6689	false
DYSF	2.2414	false
PIAS1	-2.0342	false
PIAS2	0.9223	false
BCAS2	-0.9351	false
DCTN3	0.2963	false
BBOX1	-1.3675	false
DNAJC8	-2.5154	false
SMNDC1	0.0868	false
RAD17	-1.3721	false
ATP5H	-3.4986	false
FAM155B	3.3275	false
LYZL6	-0.7201	false
CABYR	0.2400	false
DNAJB5	-0.6691	false
TSPAN9	1.1033	false
FLOT1	-1.2743	false
TRIO	0.0645	false
ATP5L	-5.6983	false
AKAP3	0.5992	false
MPDZ	2.5588	false
SNAPC5	-0.4304	false
